name,varisat_res,varisat_time,hibou_res,hibou_time
uf20-0167,True,0.01589655876159668,True,1.4230146408081055
uf20-0168,True,0.01588606834411621,True,0.2164750099182129
uf20-0169,True,0.016269207000732422,True,2.790738105773926
uf20-017,True,0.016265392303466797,True,0.26456332206726074
uf20-0170,True,0.016268491744995117,True,0.7186703681945801
uf20-0171,True,0.01728034019470215,True,0.8350212574005127
uf20-0172,True,0.016103267669677734,True,0.8013684749603271
uf20-0173,True,0.015878915786743164,True,0.5907328128814697
uf20-0174,True,0.015512228012084961,True,0.17894911766052246
uf20-0175,True,0.016160249710083008,True,0.5978121757507324
uf20-0176,True,0.016036033630371094,True,1.1485595703125
uf20-0177,True,0.016004323959350586,True,1.036287546157837
uf20-0178,True,0.01597285270690918,True,0.8343267440795898
uf20-0179,True,0.015593290328979492,True,0.575145959854126
uf20-018,True,0.015957117080688477,True,1.575239658355713
uf20-0180,True,0.015958309173583984,True,0.10072779655456543
uf20-0181,True,0.015995025634765625,True,0.8716635704040527
uf20-0182,True,0.016635894775390625,True,1.5431327819824219
uf20-0183,True,0.016265392303466797,True,0.6207239627838135
uf20-0184,True,0.015601158142089844,True,0.3243072032928467
uf20-0185,True,0.016028165817260742,True,1.0147318840026855
uf20-0186,True,0.01627492904663086,True,0.32864928245544434
uf20-0187,True,0.016111373901367188,True,0.779914140701294
uf20-0188,True,0.0157773494720459,True,0.3594038486480713
uf20-0189,True,0.01577472686767578,True,0.362215518951416
uf20-019,True,0.016041040420532227,True,1.102088451385498
uf20-0190,True,0.015761375427246094,True,0.19191765785217285
uf20-0191,True,0.015932083129882812,True,0.9446110725402832
uf20-0192,True,0.015786170959472656,True,1.7078793048858643
uf20-0193,True,0.016167640686035156,True,1.218200445175171
uf20-0194,True,0.015726327896118164,True,0.613562822341919
uf20-0195,True,0.015995025634765625,True,0.05186033248901367
uf20-0196,True,0.01594400405883789,True,0.8572111129760742
uf20-0197,True,0.015957355499267578,True,0.7699744701385498
uf20-0198,True,0.01595616340637207,True,0.25339221954345703
uf20-0199,True,0.01620173454284668,True,1.618013620376587
uf20-02,True,0.015952348709106445,True,0.756481409072876
uf20-020,True,0.01616215705871582,True,0.12916064262390137
uf20-0200,True,0.016030550003051758,True,0.6378252506256104
uf20-0201,True,0.01573014259338379,True,0.755850076675415
uf20-0202,True,0.015733957290649414,True,1.2415308952331543
uf20-0203,True,0.016110658645629883,True,1.1175837516784668
uf20-0204,True,0.01592421531677246,True,0.4118969440460205
uf20-0205,True,0.016782522201538086,True,0.615788459777832
uf20-0206,True,0.01699090003967285,True,0.05007624626159668
uf20-0207,True,0.01595783233642578,True,1.0068583488464355
uf20-0208,True,0.015956401824951172,True,0.310654878616333
uf20-0209,True,0.015946149826049805,True,0.3111846446990967
uf20-021,True,0.01694655418395996,True,0.12769007682800293
uf20-0210,True,0.016370296478271484,True,1.8234310150146484
uf20-0211,True,0.01602458953857422,True,0.45155978202819824
uf20-0212,True,0.01586008071899414,True,0.15736913681030273
uf20-0213,True,0.0170443058013916,True,0.23281288146972656
uf20-0214,True,0.016812562942504883,True,0.3135683536529541
uf20-0215,True,0.01593780517578125,True,0.03693985939025879
uf20-0216,True,0.015912532806396484,True,0.2791571617126465
uf20-0217,True,0.016954421997070312,True,0.3604309558868408
uf20-0218,True,0.015981674194335938,True,2.038670778274536
uf20-0219,True,0.016197681427001953,True,0.16319680213928223
uf20-022,True,0.016808748245239258,True,0.30477190017700195
uf20-0220,True,0.016026973724365234,True,0.6479330062866211
uf20-0221,True,0.016997814178466797,True,0.4633750915527344
uf20-0222,True,0.016281604766845703,True,0.3883349895477295
uf20-0223,True,0.017954349517822266,True,0.5922079086303711
uf20-0224,True,0.016538143157958984,True,1.2160084247589111
uf20-0225,True,0.015945911407470703,True,0.5608410835266113
uf20-0226,True,0.015914201736450195,True,0.059073686599731445
uf20-0227,True,0.016257762908935547,True,0.05305361747741699
uf20-0228,True,0.01591181755065918,True,0.629418134689331
uf20-0229,True,0.01597428321838379,True,0.429340124130249
uf20-023,True,0.016002178192138672,True,0.7215731143951416
uf20-0230,True,0.01543736457824707,True,0.04887676239013672
uf20-0231,True,0.01595759391784668,True,1.6100788116455078
uf20-0232,True,0.016039133071899414,True,0.2862966060638428
uf20-0233,True,0.016986608505249023,True,0.35471343994140625
uf20-0234,True,0.015680313110351562,True,0.2094709873199463
uf20-0235,True,0.015957355499267578,True,0.05100393295288086
uf20-0236,True,0.015816211700439453,True,0.34917259216308594
uf20-0237,True,0.0158536434173584,True,0.275620698928833
uf20-0238,True,0.01592421531677246,True,0.06311750411987305
uf20-0239,True,0.015874862670898438,True,0.7039120197296143
uf20-024,True,0.01595902442932129,True,0.3828155994415283
uf20-0240,True,0.015715599060058594,True,1.0294733047485352
uf20-0241,True,0.0160977840423584,True,0.8875398635864258
uf20-0242,True,0.016258716583251953,True,0.1451857089996338
uf20-0243,True,0.015989303588867188,True,1.6000781059265137
uf20-0244,True,0.016410350799560547,True,1.5929501056671143
uf20-0245,True,0.015944480895996094,True,1.6609985828399658
uf20-0246,True,0.015957355499267578,True,0.07945823669433594
uf20-0247,True,0.01592087745666504,True,0.9453394412994385
uf20-0248,True,0.015940189361572266,True,0.3961045742034912
uf20-0249,True,0.016364574432373047,True,1.126138687133789
uf20-025,True,0.0161745548248291,True,0.11443948745727539
uf20-0250,True,0.017472505569458008,True,0.5989177227020264
uf20-0251,True,0.015889644622802734,True,0.5680758953094482
uf20-0252,True,0.015854358673095703,True,0.07476544380187988
uf20-0253,True,0.015583992004394531,True,0.3991575241088867
uf20-0254,True,0.016422510147094727,True,0.6822090148925781
uf20-0255,True,0.015879392623901367,True,0.6683878898620605
uf20-0256,True,0.015957117080688477,True,0.2293856143951416
uf20-0257,True,0.015957117080688477,True,1.0718326568603516
uf20-0258,True,0.015959739685058594,True,0.13759946823120117
uf20-0259,True,0.015915393829345703,True,0.497758150100708
uf20-026,True,0.015851974487304688,True,0.05224323272705078
uf20-0260,True,0.015987396240234375,True,0.49872922897338867
uf20-0261,True,0.016077280044555664,True,1.1594774723052979
uf20-0262,True,0.016613483428955078,True,0.8163156509399414
uf20-0263,True,0.01599287986755371,True,0.5675702095031738
uf20-0264,True,0.01795196533203125,True,0.40192651748657227
uf20-0265,True,0.016668081283569336,True,0.03946661949157715
uf20-0266,True,0.015932321548461914,True,0.07882237434387207
uf20-0267,True,0.016928672790527344,True,0.3140890598297119
uf20-0268,True,0.018911123275756836,True,0.17253708839416504
uf20-0269,True,0.01894688606262207,True,1.5808157920837402
uf20-027,True,0.015958547592163086,True,0.681041955947876
uf20-0270,True,0.01603245735168457,True,0.23038458824157715
uf20-0271,True,0.016590595245361328,True,0.14364862442016602
uf20-0272,True,0.01628708839416504,True,0.061980485916137695
uf20-0273,True,0.016283750534057617,True,0.2898368835449219
uf20-0274,True,0.01599407196044922,True,0.15957331657409668
uf20-0275,True,0.016039371490478516,True,0.285045862197876
uf20-0276,True,0.016366958618164062,True,0.3225686550140381
uf20-0277,True,0.01635432243347168,True,0.1763911247253418
uf20-0278,True,0.016658306121826172,True,0.8426821231842041
uf20-0279,True,0.015620946884155273,True,0.1250019073486328
uf20-028,True,0.015619993209838867,True,0.3709585666656494
uf20-0280,True,0.015621662139892578,True,0.15617823600769043
uf20-0281,True,0.01562190055847168,True,0.09369587898254395
uf20-0282,True,0.015621185302734375,True,0.7160470485687256
uf20-0283,True,0.01597309112548828,True,0.09372878074645996
uf20-0284,True,0.015621423721313477,True,0.07810425758361816
uf20-0285,True,0.015622138977050781,True,0.5209112167358398
uf20-0286,True,0.015620946884155273,True,0.3593258857727051
uf20-0287,True,0.015620946884155273,True,0.17183637619018555
uf20-0288,True,0.01602458953857422,True,1.0316839218139648
uf20-0289,True,0.015621423721313477,True,0.29680824279785156
uf20-029,True,0.015620946884155273,True,2.686903476715088
uf20-0290,True,0.015623331069946289,True,1.890214443206787
uf20-0291,True,0.015621185302734375,True,0.20005154609680176
uf20-0292,True,0.015621662139892578,True,0.6982955932617188
uf20-0293,True,0.015621662139892578,True,0.6782653331756592
uf20-0294,True,0.015621662139892578,True,0.2746140956878662
uf20-0295,True,0.01562356948852539,True,0.09372854232788086
uf20-0296,True,0.015619993209838867,True,0.877718448638916
uf20-0297,True,0.015700340270996094,True,0.4394412040710449
uf20-0298,True,0.01562190055847168,True,0.915856122970581
uf20-0299,True,0.015624046325683594,True,0.63346266746521
uf20-03,True,0.015590429306030273,True,0.0781397819519043
uf20-030,True,0.01562190055847168,True,0.04113292694091797
uf20-0300,True,0.015642881393432617,True,2.0303635597229004
uf20-0301,True,0.01562190055847168,True,1.0494968891143799
uf20-0302,True,0.015588045120239258,True,0.9361348152160645
uf20-0303,True,0.016268491744995117,True,0.7009892463684082
uf20-0304,True,0.016009092330932617,True,0.6101968288421631
uf20-0305,True,0.015621423721313477,True,0.2376101016998291
uf20-0306,True,0.015857696533203125,True,0.34326720237731934
uf20-0307,True,0.015651226043701172,True,0.08342337608337402
uf20-0308,True,0.015623807907104492,True,0.6148223876953125
uf20-0309,True,0.015622138977050781,True,0.2993428707122803
uf20-031,True,0.015621185302734375,True,0.16083145141601562
uf20-0310,True,0.015621185302734375,True,0.12497615814208984
uf20-0311,True,0.01560521125793457,True,0.18742823600769043
uf20-0312,True,0.015622854232788086,True,1.2140936851501465
uf20-0313,True,0.015620708465576172,True,1.3250632286071777
uf20-0314,True,0.01562190055847168,True,0.15617775917053223
uf20-0315,True,0.015621662139892578,True,0.45507216453552246
uf20-0316,True,0.016325712203979492,True,0.11658287048339844
uf20-0317,True,0.01563429832458496,True,0.2704312801361084
uf20-0318,True,0.0156252384185791,True,0.2367265224456787
uf20-0319,True,0.015620946884155273,True,0.046863555908203125
uf20-032,True,0.01565408706665039,True,0.37068700790405273
uf20-0320,True,0.015621423721313477,True,0.22348499298095703
uf20-0321,True,0.015654325485229492,True,1.257176160812378
uf20-0322,True,0.01661992073059082,True,0.41551661491394043
uf20-0323,True,0.015656471252441406,True,0.691150426864624
uf20-0324,True,0.015623092651367188,True,0.1996150016784668
uf20-0325,True,0.015630722045898438,True,0.6622576713562012
uf20-0326,True,0.015621423721313477,True,0.6148946285247803
uf20-0327,True,0.01562356948852539,True,0.158095121383667
uf20-0328,True,0.015623092651367188,True,1.0309109687805176
uf20-0329,True,0.015620231628417969,True,1.0495216846466064
uf20-033,True,0.015621185302734375,True,1.6150026321411133
uf20-0330,True,0.015630245208740234,True,1.3238604068756104
uf20-0331,True,0.015622138977050781,True,0.10207462310791016
uf20-0332,True,0.015620946884155273,True,0.3998599052429199
uf20-0333,True,0.015589475631713867,True,0.26238346099853516
uf20-0334,True,0.015620708465576172,True,0.9257135391235352
uf20-0335,True,0.015619039535522461,True,1.002636194229126
uf20-0336,True,0.015620946884155273,True,0.4571714401245117
uf20-0337,True,0.015620231628417969,True,0.21013498306274414
uf20-0338,True,0.015621185302734375,True,0.20304489135742188
uf20-0339,True,0.016633033752441406,True,1.1090185642242432
uf20-034,True,0.015799760818481445,True,0.3166978359222412
uf20-0340,True,0.015628576278686523,True,1.5159854888916016
uf20-0341,True,0.015697717666625977,True,0.031243324279785156
uf20-0342,True,0.015622854232788086,True,1.2551236152648926
uf20-0343,True,0.015623092651367188,True,1.820197343826294
uf20-0344,True,0.015616893768310547,True,0.0781099796295166
uf20-0345,True,0.01562047004699707,True,0.6592395305633545
uf20-0346,True,0.015620946884155273,True,0.1442584991455078
uf20-0347,True,0.015620231628417969,True,0.5737345218658447
uf20-0348,True,0.015621423721313477,True,0.4477221965789795
uf20-0349,True,0.015620708465576172,True,0.4987823963165283
uf20-035,True,0.015703439712524414,True,0.1249704360961914
uf20-0350,True,0.01558685302734375,True,0.239091157913208
uf20-0351,True,0.015620708465576172,True,0.062485694885253906
uf20-0352,True,0.01563739776611328,True,0.1235651969909668
uf20-0353,True,0.015626192092895508,True,0.22742438316345215
uf20-0354,True,0.015623092651367188,True,0.2592465877532959
uf20-0355,True,0.015621185302734375,True,0.6975505352020264
uf20-0356,True,0.01562047004699707,True,0.2798430919647217
uf20-0357,True,0.015623092651367188,True,1.1402170658111572
uf20-0358,True,0.015621662139892578,True,0.07814264297485352
uf20-0359,True,0.016155481338500977,True,0.04686379432678223
uf20-036,True,0.015621423721313477,True,1.719862937927246
uf20-0360,True,0.016683340072631836,True,0.03275275230407715
uf20-0361,True,0.01562047004699707,True,1.2082855701446533
uf20-0362,True,0.015621185302734375,True,0.09372687339782715
uf20-0363,True,0.015620708465576172,True,0.36820244789123535
uf20-0364,True,0.015622377395629883,True,0.21935534477233887
uf20-0365,True,0.015621185302734375,True,1.250913143157959
uf20-0366,True,0.015622854232788086,True,0.43212223052978516
uf20-0367,True,0.016732454299926758,True,0.36038637161254883
uf20-0368,True,0.01661396026611328,True,1.6505985260009766
uf20-0369,True,0.01558828353881836,True,1.054504632949829
uf20-037,True,0.016680240631103516,True,1.4291679859161377
uf20-0370,True,0.016112089157104492,True,0.06750369071960449
uf20-0371,True,0.015621185302734375,True,0.4262549877166748
uf20-0372,True,0.0166778564453125,True,0.25451207160949707
uf20-0373,True,0.015620231628417969,True,0.18851399421691895
uf20-0374,True,0.01565265655517578,True,0.3957085609436035
uf20-0375,True,0.015620946884155273,True,0.36571693420410156
uf20-0376,True,0.015620231628417969,True,1.2930140495300293
uf20-0377,True,0.016498804092407227,True,0.43817591667175293
uf20-0378,True,0.015619039535522461,True,1.030872106552124
uf20-0379,True,0.015621662139892578,True,1.036661148071289
uf20-038,True,0.01562047004699707,True,0.0514528751373291
uf20-0380,True,0.015620708465576172,True,2.0887250900268555
uf20-0381,True,0.015622138977050781,True,0.2730867862701416
uf20-0382,True,0.01592397689819336,True,0.6637871265411377
uf20-0383,True,0.016019821166992188,True,1.1491258144378662
uf20-0384,True,0.015621185302734375,True,0.23431944847106934
uf20-0385,True,0.015621423721313477,True,0.29539012908935547
uf20-0386,True,0.015621185302734375,True,0.21873044967651367
uf20-0387,True,0.015622377395629883,True,0.2678954601287842
uf20-0388,True,0.015621185302734375,True,0.10931563377380371
uf20-0389,True,0.015619516372680664,True,0.3905339241027832
uf20-039,True,0.01562190055847168,True,1.6606476306915283
uf20-0390,True,0.01562190055847168,True,0.06245112419128418
uf20-0391,True,0.01562356948852539,True,0.10935163497924805
uf20-0392,True,0.015620231628417969,True,1.2816824913024902
uf20-0393,True,0.015624523162841797,True,0.12496566772460938
uf20-0394,True,0.01562190055847168,True,0.0624847412109375
uf20-0395,True,0.015621423721313477,True,0.046829938888549805
uf20-0396,True,0.019536256790161133,True,2.116507053375244
uf20-0397,True,0.015621185302734375,True,0.7854819297790527
uf20-0398,True,0.015621185302734375,True,0.7185811996459961
uf20-0399,True,0.015620708465576172,True,0.10934948921203613
uf20-04,True,0.01562190055847168,True,0.23431897163391113
uf20-040,True,0.015620946884155273,True,0.42255115509033203
uf20-0400,True,0.020543813705444336,True,0.5893590450286865
uf20-0401,True,0.01562190055847168,True,0.04686307907104492
uf20-0402,True,0.015620946884155273,True,0.9048120975494385
uf20-0403,True,0.01562356948852539,True,0.6559410095214844
uf20-0404,True,0.01562047004699707,True,0.40831446647644043
uf20-0405,True,0.015621423721313477,True,1.3812415599822998
uf20-0406,True,0.015619993209838867,True,0.6568291187286377
uf20-0407,True,0.015621662139892578,True,1.0167553424835205
uf20-0408,True,0.015621185302734375,True,1.0935869216918945
uf20-0409,True,0.015620708465576172,True,0.10934925079345703
uf20-041,True,0.015621185302734375,True,2.0075583457946777
uf20-0410,True,0.015624761581420898,True,0.17183542251586914
uf20-0411,True,0.015620708465576172,True,0.22520232200622559
uf20-0412,True,0.015621185302734375,True,0.23432254791259766
uf20-0413,True,0.015624046325683594,True,1.3139879703521729
uf20-0414,True,0.016644954681396484,True,0.8359367847442627
uf20-0415,True,0.015656709671020508,True,1.3317945003509521
uf20-0416,True,0.015621185302734375,True,0.12500238418579102
uf20-0417,True,0.015620708465576172,True,0.3987462520599365
uf20-0418,True,0.015622138977050781,True,0.17702126502990723
uf20-0419,True,0.015629053115844727,True,0.5486958026885986
uf20-042,True,0.015621423721313477,True,1.493837594985962
uf20-0420,True,0.0156252384185791,True,0.3195638656616211
uf20-0421,True,0.01663041114807129,True,1.3274962902069092
uf20-0422,True,0.015610456466674805,True,0.2031078338623047
uf20-0423,True,0.0156552791595459,True,1.0780980587005615
uf20-0424,True,0.015622138977050781,True,0.37494564056396484
uf20-0425,True,0.015621423721313477,True,0.6307196617126465
uf20-0426,True,0.015622138977050781,True,0.2343142032623291
uf20-0427,True,0.01561427116394043,True,0.21870088577270508
uf20-0428,True,0.015621662139892578,True,0.21866703033447266
uf20-0429,True,0.015621185302734375,True,0.07810640335083008
uf20-043,True,0.015621185302734375,True,0.8296668529510498
uf20-0430,True,0.015621185302734375,True,0.31389403343200684
uf20-0431,True,0.015622377395629883,True,0.10934948921203613
uf20-0432,True,0.015621423721313477,True,0.031241655349731445
uf20-0433,True,0.015620946884155273,True,0.062482357025146484
uf20-0434,True,0.015619754791259766,True,0.1668694019317627
uf20-0435,True,0.015621662139892578,True,0.4061543941497803
uf20-0436,True,0.015621185302734375,True,0.8331091403961182
uf20-0437,True,0.01562190055847168,True,0.1874542236328125
uf20-0438,True,0.015619516372680664,True,1.0713176727294922
uf20-0439,True,0.015621662139892578,True,0.16968297958374023
uf20-044,True,0.015620231628417969,True,0.48426055908203125
uf20-0440,True,0.015620708465576172,True,0.3280503749847412
uf20-0441,True,0.015620946884155273,True,0.03124237060546875
uf20-0442,True,0.015621423721313477,True,1.3888680934906006
uf20-0443,True,0.01701951026916504,True,0.16814136505126953
uf20-0444,True,0.015620231628417969,True,0.6513245105743408
uf20-0445,True,0.016013383865356445,True,0.08296656608581543
uf20-0446,True,0.015622615814208984,True,0.20548677444458008
uf20-0447,True,0.015620946884155273,True,0.9130754470825195
uf20-0448,True,0.015621423721313477,True,0.35928893089294434
uf20-0449,True,0.015621423721313477,True,1.1180994510650635
uf20-045,True,0.015621662139892578,True,0.1874556541442871
uf20-0450,True,0.015621423721313477,True,0.4740276336669922
uf20-0451,True,0.015621423721313477,True,0.17183375358581543
uf20-0452,True,0.015635967254638672,True,1.055521011352539
uf20-0453,True,0.015621185302734375,True,0.10934948921203613
uf20-0454,True,0.015621423721313477,True,0.5467150211334229
uf20-0455,True,0.015621662139892578,True,0.1249380111694336
uf20-0456,True,0.015621662139892578,True,0.15624308586120605
uf20-0457,True,0.015620708465576172,True,1.1871843338012695
uf20-0458,True,0.01681661605834961,True,1.6017405986785889
uf20-0459,True,0.015621185302734375,True,0.20310640335083008
uf20-046,True,0.015620946884155273,True,0.10909128189086914
uf20-0460,True,0.016988277435302734,True,0.046830177307128906
uf20-0461,True,0.015620708465576172,True,0.15621089935302734
uf20-0462,True,0.015621662139892578,True,0.3124582767486572
uf20-0463,True,0.016222000122070312,True,0.11964988708496094
uf20-0464,True,0.015588760375976562,True,0.17180180549621582
uf20-0465,True,0.015621662139892578,True,0.22904753684997559
uf20-0466,True,0.015620946884155273,True,1.9317717552185059
uf20-0467,True,0.015621662139892578,True,0.062482595443725586
uf20-0468,True,0.015616655349731445,True,0.9528672695159912
uf20-0469,True,0.015623331069946289,True,1.6710495948791504
uf20-047,True,0.015620946884155273,True,1.1415207386016846
uf20-0470,True,0.015622615814208984,True,0.4750182628631592
uf20-0471,True,0.015624284744262695,True,0.5779871940612793
uf20-0472,True,0.01654052734375,True,0.8114745616912842
uf20-0473,True,0.01562190055847168,True,0.06330609321594238
uf20-0474,True,0.016926050186157227,True,2.2026398181915283
uf20-0475,True,0.01562190055847168,True,0.9528999328613281
uf20-0476,True,0.015620946884155273,True,0.7029592990875244
uf20-0477,True,0.015621423721313477,True,0.37491369247436523
uf20-0478,True,0.015621423721313477,True,2.254287004470825
uf20-0479,True,0.015621423721313477,True,1.249706506729126
uf20-048,True,0.015621423721313477,True,0.28114867210388184
uf20-0480,True,0.015621662139892578,True,0.702960729598999
uf20-0481,True,0.015620231628417969,True,1.51523756980896
uf20-0482,True,0.015621423721313477,True,0.8293354511260986
uf20-0483,True,0.015621662139892578,True,0.24994158744812012
uf20-0484,True,0.01562190055847168,True,0.48426055908203125
uf20-0485,True,0.015631437301635742,True,0.4842960834503174
uf20-0486,True,0.015621423721313477,True,0.7342402935028076
uf20-0487,True,0.015621185302734375,True,0.0781090259552002
uf20-0488,True,0.015620946884155273,True,0.7342336177825928
uf20-0489,True,0.015625,True,0.07810592651367188
uf20-049,True,0.015621423721313477,True,1.3121583461761475
uf20-0490,True,0.015620946884155273,True,0.29680514335632324
uf20-0491,True,0.015621423721313477,True,0.7511341571807861
uf20-0492,True,0.015621423721313477,True,0.031246185302734375
uf20-0493,True,0.015621423721313477,True,0.3436698913574219
uf20-0494,True,0.015621423721313477,True,0.23431897163391113
uf20-0495,True,0.01565265655517578,True,0.1249704360961914
uf20-0496,True,0.015621423721313477,True,0.2030785083770752
uf20-0497,True,0.015621662139892578,True,0.1874551773071289
uf20-0498,True,0.015621662139892578,True,0.14375710487365723
uf20-0499,True,0.015620708465576172,True,0.21869921684265137
uf20-05,True,0.015621185302734375,True,1.9897065162658691
uf20-050,True,0.015619993209838867,True,0.7342379093170166
uf20-0500,True,0.015621423721313477,True,0.15621447563171387
uf20-0501,True,0.015621185302734375,True,0.17183613777160645
uf20-0502,True,0.015617132186889648,True,0.15624618530273438
uf20-0503,True,0.015621423721313477,True,0.5779581069946289
uf20-0504,True,0.015621423721313477,True,0.9841806888580322
uf20-0505,True,0.015623807907104492,True,0.3436896800994873
uf20-0506,True,0.015621662139892578,True,0.5467498302459717
uf20-0507,True,0.015620708465576172,True,0.3905668258666992
uf20-0508,True,0.015622615814208984,True,1.0622525215148926
uf20-0509,True,0.01563286781311035,True,0.10935378074645996
uf20-051,True,0.015594720840454102,True,1.0629246234893799
uf20-0510,True,0.01561880111694336,True,0.24994158744812012
uf20-0511,True,0.015621662139892578,True,1.8290815353393555
uf20-0512,True,0.01562190055847168,True,1.7027342319488525
uf20-0513,True,0.015621185302734375,True,0.07809090614318848
uf20-0514,True,0.015622138977050781,True,0.812345027923584
uf20-0515,True,0.015616655349731445,True,0.6561315059661865
uf20-0516,True,0.015621662139892578,True,0.14059209823608398
uf20-0517,True,0.015621423721313477,True,0.3593275547027588
uf20-0518,True,0.01562047004699707,True,0.2031116485595703
uf20-0519,True,0.015621185302734375,True,0.9685266017913818
uf20-052,True,0.01562356948852539,True,0.033675432205200195
uf20-0520,True,0.015621185302734375,True,0.6248583793640137
uf20-0521,True,0.015620946884155273,True,0.24997544288635254
uf20-0522,True,0.015620708465576172,True,0.2812230587005615
uf20-0523,True,0.015621423721313477,True,0.10931825637817383
uf20-0524,True,0.015621185302734375,True,0.42174863815307617
uf20-0525,True,0.015621185302734375,True,0.04686474800109863
uf20-0526,True,0.015621423721313477,True,1.593351125717163
uf20-0527,True,0.015621423721313477,True,1.437201738357544
uf20-0528,True,0.01562047004699707,True,1.1403312683105469
uf20-0529,True,0.015621185302734375,True,1.219425916671753
uf20-053,True,0.015622377395629883,True,0.8747987747192383
uf20-0530,True,0.015620708465576172,True,0.06248641014099121
uf20-0531,True,0.01562190055847168,True,0.07810592651367188
uf20-0532,True,0.015621185302734375,True,2.0776166915893555
uf20-0533,True,0.015621185302734375,True,1.0778772830963135
